user,recovery_time,max_recovery_time,median_recovery_time
user_054565,0.0,,
user_054566,3129343.922111,3129343.922111,3129343.922111
user_054567,0.0,,
user_054568,0.0,,
user_054569,0.0,,
user_054570,0.0,,
user_054571,0.0,,
user_054572,0.0,,
user_054573,21.406194,21.406194,21.406194
user_054574,24.420108,24.420108,24.420108
user_054575,479596.145092,959183.582082,479596.145092
user_054577,12.639213,12.808304,12.639213
user_054578,10.901145,10.901145,10.901145
user_054579,0.0,,
user_054580,22.879375,22.879375,22.879375
user_054581,194.145378,333.997519,194.145378
user_054582,0.0,,
user_054583,10807.186512,43142.602393,35.743836
user_054584,0.0,,
user_054585,0.0,,
user_054586,0.0,,
user_054587,0.0,,
user_054588,13.84004,28.199918,7.637292
user_054589,0.0,,
user_054590,18.908979,24.858206,18.908979
user_054591,0.0,,
user_054592,0.0,,
user_054593,12783.662069,37705.108418,12289.15909
user_054594,0.0,,
user_054595,11480.478557,11480.478557,11480.478557
user_054596,0.0,,
user_054597,19.969345,35.088818,19.969345
user_054598,8.188844,9.187116,8.188844
user_054599,19.296329,19.296329,19.296329
user_054600,858.838983,858.838983,858.838983
user_054601,7.613987,7.613987,7.613987
user_054602,0.0,,
user_054603,12.80943,14.881903,12.80943
user_054604,0.0,,
user_054605,0.0,,
user_054606,7.120425,7.120425,7.120425
user_054607,0.0,,
user_054608,3.138856,3.138856,3.138856
user_054609,0.0,,
user_054610,12.428981,24.583672,11.731285
user_054611,9.065272,9.065272,9.065272
user_054612,8.936081,8.936081,8.936081
user_054613,0.0,,
user_054614,0.0,,
user_054615,0.0,,
user_054616,0.0,,
user_054617,0.0,,
user_054618,0.0,,
user_054619,3.463304,3.463304,3.463304
user_054620,31.657563,55.089702,32.114241
user_054621,153.708778,153.708778,153.708778
user_054622,28.004912,28.004912,28.004912
user_054623,0.0,,
user_054624,0.0,,
user_054625,13.420079,13.420079,13.420079
user_054626,21.351838,21.351838,21.351838
user_054627,15.470045,15.470045,15.470045
user_054628,7.312218,7.312218,7.312218
user_054629,0.0,,
user_054630,0.0,,
user_054631,0.0,,
user_054632,0.0,,
user_054633,227995.973509,227995.973509,227995.973509
user_054634,79768.665377,159525.159413,79768.665377
user_054635,0.0,,
user_054636,74.350558,74.350558,74.350558
user_054637,66.250545,122.72875,66.250545
user_054638,0.0,,
user_054639,21279.608555,85075.403857,17.264134
user_054640,0.0,,
user_054641,6.504527,6.504527,6.504527
user_054642,0.0,,
user_054643,0.0,,
user_054644,0.0,,
user_054645,0.0,,
user_054646,10.983612,10.983612,10.983612
user_054647,15.445849,15.445849,15.445849
user_054648,0.0,,
user_054649,0.0,,
user_054650,26.436998,41.883445,26.436998
user_054652,0.0,,
user_054653,0.0,,
user_054654,0.0,,
user_054655,0.0,,
user_054656,0.0,,
user_054657,0.0,,
user_054658,0.0,,
user_054659,0.0,,
user_054661,0.0,,
user_054662,15.235073,15.235073,15.235073
user_054663,0.0,,
user_054664,17.383842,17.383842,17.383842
user_054666,0.0,,
user_054667,18.965757,40.118819,9.220321
user_054668,8.997756,8.997756,8.997756
user_054669,0.0,,
user_054670,0.0,,
user_054671,0.0,,
user_054672,14.055774,14.055774,14.055774
user_054673,0.0,,
user_054674,25.710613,25.710613,25.710613
user_054675,16.753132,16.753132,16.753132
user_054676,0.0,,
user_054677,0.0,,
user_054678,0.0,,
user_054679,0.0,,
user_054681,14.586076,14.586076,14.586076
user_054682,290.71851,290.71851,290.71851
user_054684,0.0,,
user_054685,0.0,,
user_054686,0.0,,
user_054687,0.0,,
user_054688,0.0,,
user_054689,21.115124,21.115124,21.115124
user_054690,9.218547,9.218547,9.218547
user_054691,0.0,,
user_054692,0.0,,
user_054693,0.0,,
user_054694,14.608155,22.954612,10.813698
user_054695,333775.756118,666581.102204,333775.756118
user_054696,9.95487,9.95487,9.95487
user_054697,0.0,,
user_054698,0.0,,
user_054699,15.155181,15.155181,15.155181
user_054700,12.668409,12.668409,12.668409
user_054701,11.324789,11.324789,11.324789
user_054703,10.337815,10.337815,10.337815
user_054704,0.0,,
user_054705,0.0,,
user_054706,132.698,132.698,132.698
user_054707,20.52322,32.640391,20.52322
user_054708,0.0,,
user_054710,0.0,,
user_054711,0.0,,
user_054712,19.615271,19.615271,19.615271
user_054713,0.0,,
user_054714,0.0,,
user_054715,0.0,,
user_054716,11461.10329,11461.10329,11461.10329
user_054718,17.321547,17.321547,17.321547
user_054719,7.419028,7.419028,7.419028
user_054720,12.099033,12.099033,12.099033
user_054721,7.672844,7.672844,7.672844
user_054722,0.0,,
user_054723,27.818582,27.818582,27.818582
user_054724,1575.834031,4702.194632,12.969869
user_054725,0.0,,
user_054726,0.0,,
user_054727,0.0,,
user_054728,0.0,,
user_054729,34.202256,34.64049,34.202256
user_054730,0.0,,
user_054731,0.0,,
user_054732,0.0,,
user_054733,0.0,,
user_054734,0.0,,
user_054735,0.0,,
user_054736,10.795613,10.795613,10.795613
user_054737,290492.27667,865771.345346,5684.091829
user_054738,0.0,,
user_054739,4304.739645,24993.300942,134.958952
user_054740,0.0,,
user_054741,2214.438987,2214.438987,2214.438987
user_054742,34.915778,34.915778,34.915778
user_054743,22.273335,22.273335,22.273335
user_054744,13.013014,13.013014,13.013014
user_054746,0.0,,
user_054747,0.0,,
user_054749,0.0,,
user_054750,286891.306987,860651.727382,15.592508
user_054751,0.0,,
user_054752,9.582339,12.651607,9.582339
user_054754,0.0,,
user_054755,0.0,,
user_054756,1200760.809313,1200760.809313,1200760.809313
user_054757,0.0,,
user_054758,11.70508,11.70508,11.70508
user_054759,0.0,,
user_054760,0.0,,
user_054761,0.0,,
user_054762,0.0,,
user_054763,0.0,,
user_054764,0.0,,
user_054765,57.68821,57.68821,57.68821
user_054766,0.0,,
user_054767,497.980362,497.980362,497.980362
user_054768,8.861653,8.861653,8.861653
user_054769,0.0,,
user_054770,0.0,,
user_054771,0.0,,
user_054772,66.626262,66.626262,66.626262
user_054773,0.0,,
user_054774,0.0,,
user_054775,0.0,,
user_054776,12.041045,12.041045,12.041045
user_054777,0.0,,
user_054778,181.998523,181.998523,181.998523
user_054779,0.0,,
user_054780,0.0,,
user_054781,41.895932,41.895932,41.895932
user_054782,0.0,,
user_054783,2.628405,2.628405,2.628405
user_054784,14.132846,15.848662,14.132846
user_054785,0.0,,
user_054786,20.33944,20.33944,20.33944
user_054787,3455.514169,10086.070653,197.696699
user_054788,0.0,,
user_054789,0.0,,
user_054790,0.0,,
user_054791,19.208487,22.572334,19.208487
user_054792,0.0,,
user_054793,0.0,,
user_054794,0.0,,
user_054795,0.0,,
user_054796,0.0,,
user_054798,0.0,,
user_054799,8.000848,8.000848,8.000848
user_054800,0.0,,
user_054801,0.0,,
user_054802,0.0,,
user_054803,0.0,,
user_054804,20.666947,29.745199,20.666947
user_054805,0.0,,
user_054806,22.916194,22.916194,22.916194
user_054807,0.0,,
user_054809,0.0,,
user_054810,250716.888667,750218.227166,1822.175572
user_054812,0.0,,
user_054813,95.630542,185.056411,95.630542
user_054814,480.782389,480.782389,480.782389
user_054815,29.508422,32.051512,29.508422
user_054816,30.605962,30.605962,30.605962
user_054817,0.0,,
user_054818,0.0,,
user_054819,17.874513,24.122432,17.874513
user_054820,30.743441,30.743441,30.743441
user_054821,0.0,,
user_054822,6.342902,6.342902,6.342902
user_054823,0.0,,
user_054824,0.0,,
user_054825,337056.903181,674093.948268,337056.903181
user_054826,0.0,,
user_054827,0.0,,
user_054828,16.85451,16.85451,16.85451
user_054829,19.471051,19.471051,19.471051
user_054830,11.948855,18.674717,10.271814
user_054831,65.75338,65.75338,65.75338
user_054832,21.442825,21.442825,21.442825
user_054834,103.768408,154.002874,127.889262
user_054835,176.078131,176.078131,176.078131
user_054836,0.0,,
user_054837,0.0,,
user_054838,0.0,,
user_054839,0.0,,
user_054841,0.0,,
user_054842,21.215119,21.215119,21.215119
user_054843,0.0,,
user_054844,0.0,,
user_054845,0.0,,
user_054846,0.0,,
user_054847,325.554991,325.554991,325.554991
user_054848,0.0,,
user_054849,0.0,,
user_054850,0.0,,
user_054851,0.0,,
user_054852,0.0,,
user_054854,0.0,,
user_054855,324736.145315,324736.145315,324736.145315
user_054857,39.713426,39.713426,39.713426
user_054858,18.39042,18.39042,18.39042
user_054859,32.339166,32.339166,32.339166
user_054860,704796.130208,704796.130208,704796.130208
user_054861,0.0,,
user_054862,0.0,,
user_054863,0.0,,
user_054865,0.0,,
user_054866,0.0,,
user_054867,358540.618284,358540.618284,358540.618284
user_054868,0.0,,
user_054869,17.345453,48.349219,10.971419
user_054870,0.0,,
user_054871,24.572536,24.572536,24.572536
user_054872,0.0,,
user_054873,48.105878,83.512543,48.105878
user_054874,801.526179,1589.603607,801.526179
user_054875,6.140658,6.140658,6.140658
user_054876,0.0,,
user_054877,32.411173,32.411173,32.411173
user_054878,0.0,,
user_054879,48.185204,48.185204,48.185204
user_054880,0.0,,
user_054881,0.0,,
user_054883,0.0,,
user_054884,168752.791786,168752.791786,168752.791786
user_054886,0.0,,
user_054887,3914.283409,3914.283409,3914.283409
user_054888,0.0,,
user_054889,0.0,,
user_054890,0.0,,
user_054891,10.427663,10.427663,10.427663
user_054892,0.0,,
user_054893,0.0,,
user_054894,0.0,,
user_054895,22.033133,27.469617,22.033133
user_054896,12.163874,12.163874,12.163874
user_054897,0.0,,
user_054899,0.0,,
user_054900,0.0,,
user_054901,52.221922,94.932099,52.221922
user_054902,35.31061,62.582982,33.728541
user_054903,24.267873,24.267873,24.267873
user_054904,0.0,,
user_054905,0.0,,
user_054906,0.0,,
user_054907,0.0,,
user_054908,0.0,,
user_054909,16.63064,16.63064,16.63064
user_054910,14.079116,20.209837,14.079116
user_054912,30.532376,37.04884,30.532376
user_054913,4.793543,4.793543,4.793543
user_054914,22.034778,22.034778,22.034778
user_054915,0.0,,
user_054916,0.0,,
user_054917,0.0,,
user_054918,0.0,,
user_054919,0.0,,
user_054920,110.75605,110.75605,110.75605
user_054921,0.0,,
user_054922,2313.443013,2313.443013,2313.443013
user_054924,0.0,,
user_054925,86.383724,86.383724,86.383724
user_054926,96.140547,179.852119,96.140547
user_054927,0.0,,
user_054928,0.0,,
user_054929,256.145465,497.786286,256.145465
user_054930,0.0,,
user_054931,0.0,,
user_054933,0.0,,
user_054934,28.295461,40.368872,28.295461
user_054935,45.126273,45.30943,45.126273
user_054936,10.748079,12.652815,10.748079
user_054937,0.0,,
user_054938,0.0,,
user_054939,0.0,,
user_054940,0.0,,
user_054941,0.0,,
user_054942,0.0,,
user_054943,251.860638,251.860638,251.860638
user_054944,0.0,,
user_054945,0.0,,
user_054946,0.0,,
user_054947,7.735445,9.408412,7.735445
user_054948,0.0,,
user_054949,274.637435,512.096241,274.637435
user_054950,0.0,,
user_054951,0.0,,
user_054952,0.0,,
user_054953,79.073996,79.073996,79.073996
user_054954,0.0,,
user_054955,33598.457136,67180.350296,33598.457136
user_054956,0.0,,
user_054957,68.715655,68.715655,68.715655
user_054958,0.0,,
user_054959,0.0,,
user_054960,0.0,,
user_054962,0.0,,
user_054963,0.0,,
user_054964,0.0,,
user_054965,15.567838,15.567838,15.567838
user_054966,0.0,,
user_054967,0.0,,
user_054968,0.0,,
user_054969,0.0,,
user_054970,4708.075278,18736.56956,39.026771
user_054971,0.0,,
user_054972,57.385779,57.385779,57.385779
user_054973,10.754006,10.754006,10.754006
user_054974,0.0,,
user_054975,0.0,,
user_054977,10.148576,10.148576,10.148576
user_054978,0.0,,
user_054979,0.0,,
user_054980,0.0,,
user_054981,0.0,,
user_054982,23.093775,23.093775,23.093775
user_054983,0.0,,
user_054985,0.0,,
user_054986,13.230368,13.230368,13.230368
user_054987,0.0,,
user_054988,0.0,,
user_054989,0.0,,
user_054990,11.072191,15.689066,11.072191
user_054991,0.0,,
user_054992,13.070514,13.070514,13.070514
user_054993,0.0,,
user_054994,0.0,,
user_054995,5.019258,5.019258,5.019258
user_054996,0.0,,
user_054997,11.898495,11.898495,11.898495
user_054998,0.0,,
user_054999,72.053076,72.053076,72.053076
user_055000,5.968744,5.968744,5.968744
user_055001,0.0,,
user_055002,0.0,,
user_055003,0.0,,
user_055004,0.0,,
user_055005,79864.847805,239561.809243,19.625309
user_055006,0.0,,
user_055007,10.069679,10.069679,10.069679
user_055008,166.454366,166.454366,166.454366
user_055009,0.0,,
user_055011,0.0,,
user_055013,0.0,,
user_055014,11.647652,11.647652,11.647652
user_055015,0.0,,
user_055016,0.0,,
user_055017,11.788668,11.788668,11.788668
user_055018,4.901502,4.901502,4.901502
user_055019,0.0,,
user_055021,0.0,,
user_055022,0.0,,
user_055024,0.0,,
user_055025,85267.154473,170357.720768,85267.154473
user_055026,0.0,,
user_055027,0.0,,
user_055028,12.60225,12.60225,12.60225
user_055029,0.0,,
user_055034,0.0,,
user_055035,50.974501,50.974501,50.974501
user_055036,0.0,,
user_055038,0.0,,
user_055039,0.0,,
user_055040,9219.17618,9219.17618,9219.17618
user_055041,5.119144,5.955365,5.119144
user_055042,68.502836,68.502836,68.502836
user_055044,8.291686,11.73165,8.291686
user_055045,0.0,,
user_055046,0.0,,
user_055047,0.0,,
user_055048,5.632019,5.632019,5.632019
user_055049,0.0,,
user_055051,28.255476,28.255476,28.255476
user_055052,0.0,,
user_055053,0.0,,
user_055055,0.0,,
user_055056,0.0,,
user_055058,0.0,,
user_055059,0.0,,
user_055060,485891.303602,485891.303602,485891.303602
user_055061,0.0,,
user_055062,27.342111,27.342111,27.342111
user_055064,91.307979,184.926738,85.531472
user_055065,0.0,,
user_055066,89.437151,89.437151,89.437151
user_055067,3319170.931942,3319170.931942,3319170.931942
user_055068,0.0,,
user_055069,0.0,,
user_055070,84.695857,158.284908,84.695857
user_055071,0.0,,
user_055072,0.0,,
user_055073,11.138909,11.138909,11.138909
user_055074,0.0,,
user_055076,0.0,,
user_055077,32.911983,32.911983,32.911983
user_055078,0.0,,
user_055081,0.0,,
user_055082,111.046005,111.046005,111.046005
user_055083,28.434473,28.434473,28.434473
user_055084,0.0,,
user_055085,17.150996,17.150996,17.150996
user_055086,0.0,,
user_055087,6618.649704,32781.034789,122.528709
user_055088,0.0,,
user_055089,0.0,,
user_055090,24.489782,24.489782,24.489782
user_055091,0.0,,
user_055092,0.0,,
user_055093,0.0,,
user_055094,14.371322,14.371322,14.371322
user_055097,0.0,,
user_055098,0.0,,
user_055099,0.0,,
user_055100,0.0,,
user_055101,12.471873,12.471873,12.471873
user_055102,40.94351,40.94351,40.94351
user_055103,0.0,,
user_055104,0.0,,
user_055105,0.0,,
user_055106,0.0,,
user_055108,0.0,,
user_055109,60.427403,60.427403,60.427403
user_055110,13.924695,13.924695,13.924695
user_055111,0.0,,
user_055112,9.017493,13.890744,9.017493
user_055114,0.0,,
user_055115,1864978.132647,1864978.132647,1864978.132647
user_055116,0.0,,
user_055117,0.0,,
user_055118,18.146564,18.146564,18.146564
user_055119,0.0,,
user_055120,19.479672,19.513452,19.479672
user_055121,862.86759,1639.920174,862.86759
user_055124,0.0,,
user_055125,0.0,,
user_055126,15657.171363,30847.549083,15657.171363
user_055127,4.819821,4.819821,4.819821
user_055128,25.85254,45.679157,25.85254
user_055129,0.0,,
user_055130,0.0,,
user_055131,6.612824,6.612824,6.612824
user_055132,13.323312,13.323312,13.323312
user_055133,0.0,,
user_055134,0.0,,
user_055135,0.0,,
user_055136,9.247748,9.247748,9.247748
user_055137,0.0,,
user_055138,0.0,,
user_055139,20.870168,20.870168,20.870168
user_055140,0.0,,
user_055142,0.0,,
user_055143,0.0,,
user_055144,0.0,,
user_055145,12.972404,12.972404,12.972404
user_055146,0.0,,
user_055147,0.0,,
user_055148,0.0,,
user_055150,0.0,,
user_055151,0.0,,
user_055152,289.959087,1019.700998,61.955221
user_055153,0.0,,
user_055154,44.472378,44.472378,44.472378
user_055155,0.0,,
user_055156,0.0,,
user_055157,0.0,,
user_055158,0.0,,
user_055160,0.0,,
user_055161,0.0,,
user_055162,20.207719,20.207719,20.207719
user_055163,90.655523,170.13895,90.655523
user_055165,0.0,,
user_055166,0.0,,
user_055167,106876.725098,213745.260016,106876.725098
user_055168,0.0,,
user_055169,0.0,,
user_055170,136259.507532,232021.552409,176752.730254
user_055171,0.0,,
user_055173,21.228924,27.297742,21.228924
user_055175,0.0,,
user_055176,0.0,,
user_055177,0.0,,
user_055178,0.0,,
user_055179,49.684769,49.684769,49.684769
user_055181,0.0,,
user_055182,0.0,,
user_055183,35.234279,35.234279,35.234279
user_055184,0.0,,
user_055185,40.565745,40.565745,40.565745
user_055186,0.0,,
user_055187,0.0,,
user_055188,0.0,,
user_055189,12.505042,12.505042,12.505042
user_055190,9.163575,9.163575,9.163575
user_055193,0.0,,
user_055194,41.304551,41.304551,41.304551
user_055195,0.0,,
user_055196,0.0,,
user_055197,86394.940555,172716.994916,86394.940555
user_055198,0.0,,
user_055199,0.0,,
user_055203,0.0,,
user_055204,315521.748092,315521.748092,315521.748092
user_055205,0.0,,
user_055206,0.0,,
user_055207,0.0,,
user_055208,0.0,,
user_055209,0.0,,
user_055210,0.0,,
user_055211,0.0,,
user_055212,0.0,,
user_055214,0.0,,
user_055215,9.161438,9.161438,9.161438
user_055216,11.09798,11.09798,11.09798
user_055217,11.865965,11.865965,11.865965
user_055218,0.0,,
user_055219,0.0,,
user_055220,0.0,,
user_055221,0.0,,
user_055222,105.181671,105.181671,105.181671
user_055223,0.0,,
user_055224,143.825985,143.825985,143.825985
user_055225,13.105356,13.105356,13.105356
user_055226,0.0,,
user_055228,0.0,,
user_055229,19.205681,23.038435,19.205681
user_055230,0.0,,
user_055231,19.234092,26.465149,19.234092
user_055232,0.0,,
user_055233,0.0,,
user_055235,0.0,,
user_055236,0.0,,
user_055237,6.188729,6.188729,6.188729
user_055238,26.553756,50.058257,22.35108
user_055239,0.0,,
user_055240,0.0,,
user_055242,0.0,,
user_055243,0.0,,
user_055244,0.0,,
user_055245,0.0,,
user_055246,8.670541,10.352588,8.670541
user_055247,62.368408,158.656783,20.818367
user_055248,0.0,,
user_055249,0.0,,
user_055250,331.684936,933.744421,38.570785
user_055251,0.0,,
user_055252,0.0,,
user_055254,43.127414,43.127414,43.127414
user_055256,0.0,,
user_055257,0.0,,
user_055258,7.262601,11.165904,7.262601
user_055259,0.0,,
user_055261,0.0,,
user_055262,0.0,,
user_055263,15.945776,16.1546,15.945776
user_055264,0.0,,
user_055266,0.0,,
user_055267,38.202573,38.202573,38.202573
user_055268,0.0,,
user_055269,0.0,,
user_055270,9.845896,9.845896,9.845896
user_055273,89.209238,89.209238,89.209238
user_055274,0.0,,
user_055276,0.0,,
user_055277,0.0,,
user_055278,0.0,,
user_055279,0.0,,
user_055280,0.0,,
user_055282,10.257444,11.623527,10.257444
user_055285,59.242969,59.242969,59.242969
user_055286,0.0,,
user_055287,10.744212,10.744212,10.744212
user_055288,0.0,,
user_055289,0.0,,
user_055290,22.910715,22.910715,22.910715
user_055291,0.0,,
user_055293,0.0,,
user_055294,85.662408,85.662408,85.662408
user_055296,0.0,,
user_055297,0.0,,
user_055298,0.0,,
user_055299,0.0,,
user_055300,0.0,,
user_055301,9.20923,9.20923,9.20923
user_055302,0.0,,
user_055304,0.0,,
user_055305,291.464262,578.789887,291.464262
user_055306,0.0,,
user_055307,209.886812,209.886812,209.886812
user_055308,0.0,,
user_055309,0.0,,
user_055310,0.0,,
user_055311,0.0,,
user_055312,0.0,,
user_055313,0.0,,
user_055314,661.656299,661.656299,661.656299
user_055316,0.0,,
user_055317,34.604343,48.920171,34.604343
user_055318,0.0,,
user_055319,7.702305,7.702305,7.702305
user_055321,11.035019,11.035019,11.035019
user_055322,0.0,,
user_055324,0.0,,
user_055325,55601.887114,111178.138331,55601.887114
user_055326,0.0,,
user_055327,0.0,,
user_055328,0.0,,
user_055329,234.694152,449.490675,234.694152
user_055330,16.035717,16.035717,16.035717
user_055331,0.0,,
user_055333,0.0,,
user_055334,0.0,,
user_055336,0.0,,
user_055337,0.0,,
user_055338,25.1727,25.1727,25.1727
user_055339,25828.306166,25828.306166,25828.306166
user_055340,0.0,,
user_055341,0.0,,
user_055342,0.0,,
user_055343,10.625539,10.625539,10.625539
user_055344,251054.686246,251054.686246,251054.686246
user_055345,0.0,,
user_055346,0.0,,
user_055348,0.0,,
user_055351,15.937288,15.937288,15.937288
user_055352,0.0,,
user_055354,230686.150532,230686.150532,230686.150532
user_055355,20.779622,20.779622,20.779622
user_055356,0.0,,
user_055357,0.0,,
user_055358,0.0,,
user_055359,0.0,,
user_055360,0.0,,
user_055361,11.896123,11.896123,11.896123
user_055362,0.0,,
user_055363,0.0,,
user_055365,0.0,,
user_055366,0.0,,
user_055367,0.0,,
user_055368,0.0,,
user_055369,0.0,,
user_055370,367600.674413,735188.718799,367600.674413
user_055372,0.0,,
user_055373,0.0,,
user_055374,60.524553,60.524553,60.524553
user_055375,0.0,,
user_055377,0.0,,
user_055378,0.0,,
user_055379,0.0,,
user_055381,0.0,,
user_055383,0.0,,
user_055384,0.0,,
user_055385,99.258966,99.258966,99.258966
user_055387,24.362549,24.362549,24.362549
user_055388,0.0,,
user_055390,347255.737099,1033798.98015,7923.173763
user_055391,0.0,,
user_055393,0.0,,
user_055394,0.0,,
user_055397,40.085599,40.085599,40.085599
user_055399,17.732821,17.732821,17.732821
user_055400,0.0,,
user_055401,67.989658,67.989658,67.989658
user_055402,10.629304,10.951467,10.629304
user_055403,0.0,,
user_055404,6.672214,7.875059,6.672214
user_055405,0.0,,
user_055406,0.0,,
user_055407,0.0,,
user_055408,0.0,,
user_055409,0.0,,
user_055410,0.0,,
user_055411,0.0,,
user_055413,60.612602,60.612602,60.612602
user_055415,0.0,,
user_055416,0.0,,
user_055417,1099291.568929,1099291.568929,1099291.568929
user_055419,0.0,,
user_055420,0.0,,
user_055421,0.0,,
user_055423,0.0,,
user_055424,0.0,,
user_055426,0.0,,
user_055427,0.0,,
user_055428,0.0,,
user_055429,156664.848958,171449.607873,156664.848958
user_055430,0.0,,
user_055431,0.0,,
user_055433,0.0,,
user_055434,21.854103,22.514407,21.854103
user_055435,0.0,,
user_055436,391402.919042,391402.919042,391402.919042
user_055437,0.0,,
user_055438,9.546732,9.546732,9.546732
user_055439,0.0,,
user_055440,0.0,,
user_055441,0.0,,
user_055442,0.0,,
user_055444,275.821676,275.821676,275.821676
user_055445,0.0,,
user_055446,0.0,,
user_055447,0.0,,
user_055448,0.0,,
user_055449,51.022478,51.022478,51.022478
user_055451,20.299558,30.432454,20.299558
user_055452,33.719318,33.719318,33.719318
user_055454,5.973478,5.973478,5.973478
user_055455,0.0,,
user_055456,0.0,,
user_055457,0.0,,
user_055458,0.0,,
user_055460,0.0,,
user_055461,0.0,,
user_055462,0.0,,
user_055463,0.0,,
user_055464,138506.187905,138506.187905,138506.187905
user_055465,16.240556,19.166284,16.240556
user_055467,0.0,,
user_055469,0.0,,
user_055470,0.0,,
user_055472,0.0,,
user_055473,0.0,,
user_055474,22.096831,22.096831,22.096831
user_055475,12.662218,12.662218,12.662218
user_055476,0.0,,
user_055478,0.0,,
user_055479,0.0,,
user_055480,0.0,,
user_055482,0.0,,
user_055483,0.0,,
user_055484,0.0,,
user_055486,94625.384531,189246.529688,94625.384531
user_055487,0.0,,
user_055488,0.0,,
user_055489,26.035917,26.035917,26.035917
user_055490,101.109653,142.73476,92.096531
user_055491,25.712096,25.712096,25.712096
user_055492,0.0,,
user_055493,0.0,,
user_055494,12.933888,12.933888,12.933888
user_055495,0.0,,
user_055496,0.0,,
user_055497,100.245219,100.245219,100.245219
user_055498,0.0,,
user_055499,0.0,,
user_055500,4501.391061,4501.391061,4501.391061
user_055501,60289.947539,120531.364177,60289.947539
user_055502,0.0,,
user_055503,1204931.570627,2409854.49287,1204931.570627
user_055504,41116.03297,41116.03297,41116.03297
user_055505,0.0,,
user_055506,24.760061,35.115864,21.493217
user_055508,0.0,,
user_055509,0.0,,
user_055510,0.0,,
user_055511,118.277408,118.277408,118.277408
user_055512,6.474201,6.474201,6.474201
user_055513,0.0,,
user_055514,0.0,,
user_055515,144755.95427,261715.163419,142348.716101
user_055516,0.0,,
user_055517,0.0,,
user_055518,0.0,,
user_055519,38.454263,38.454263,38.454263
user_055520,0.0,,
user_055521,0.0,,
user_055522,0.0,,
user_055523,48155.654107,75789.355089,48155.654107
user_055524,0.0,,
user_055525,34.728157,34.728157,34.728157
user_055526,0.0,,
user_055527,32.899818,32.899818,32.899818
user_055528,0.0,,
user_055529,0.0,,
user_055530,14.936158,14.936158,14.936158
user_055531,4208.504702,4208.504702,4208.504702
user_055532,17.831753,17.831753,17.831753
user_055534,7.288213,7.288213,7.288213
user_055535,0.0,,
user_055536,0.0,,
user_055537,0.0,,
user_055539,41866.639235,83707.628504,41866.639235
user_055540,0.0,,
user_055541,1239.602683,3687.34857,27.352804
user_055542,4.862659,4.862659,4.862659
user_055543,56.829041,56.829041,56.829041
user_055544,0.0,,
user_055545,0.0,,
user_055546,0.0,,
user_055547,0.0,,
user_055548,24333.34792,72598.288509,388.788995
user_055550,0.0,,
user_055552,0.0,,
user_055553,0.0,,
user_055554,18257.942466,18257.942466,18257.942466
user_055555,0.0,,
user_055556,0.0,,
user_055557,0.0,,
user_055558,0.0,,
user_055561,0.0,,
user_055562,0.0,,
user_055563,47.552045,108.937484,18.39581
user_055564,0.0,,
user_055566,0.0,,
user_055567,0.0,,
user_055568,0.0,,
user_055569,15.268022,20.033354,15.268022
user_055571,0.0,,
user_055572,49729.672903,149124.269932,41.442077
user_055576,0.0,,
user_055578,132590.224428,132590.224428,132590.224428
user_055579,0.0,,
user_055580,0.0,,
user_055581,0.0,,
user_055582,9.39894,9.39894,9.39894
user_055584,0.0,,
user_055585,0.0,,
user_055587,268339.408161,268339.408161,268339.408161
user_055588,14.138387,14.138387,14.138387
user_055589,0.0,,
user_055590,34.295676,46.9834,45.776088
user_055591,0.0,,
user_055593,29.497567,32.835569,29.497567
user_055594,0.0,,
user_055595,42.725098,76.654427,42.725098
user_055596,0.0,,
user_055597,0.0,,
user_055599,162612.087589,162612.087589,162612.087589
user_055600,0.0,,
user_055601,5935.548736,5935.548736,5935.548736
user_055602,0.0,,
user_055603,0.0,,
user_055604,0.0,,
user_055605,0.0,,
user_055606,0.0,,
user_055607,0.0,,
user_055608,7.607117,7.607117,7.607117
user_055609,0.0,,
user_055611,13.283698,13.283698,13.283698
user_055612,329.394312,329.394312,329.394312
user_055613,24.33179,24.33179,24.33179
user_055614,0.0,,
user_055615,0.0,,
user_055616,0.0,,
user_055617,0.0,,
user_055618,0.0,,
user_055619,0.0,,
user_055620,0.0,,
user_055622,0.0,,
user_055623,0.0,,
user_055625,7930.656635,15837.111882,7930.656635
user_055626,0.0,,
user_055629,6.980554,8.989432,8.243445
user_055630,0.0,,
user_055631,0.0,,
user_055632,0.0,,
user_055636,0.0,,
user_055637,0.0,,
user_055638,0.0,,
user_055639,0.0,,
user_055640,16.930121,16.930121,16.930121
user_055642,0.0,,
user_055643,0.0,,
user_055644,0.0,,
user_055645,0.0,,
user_055646,9.604426,10.578248,9.604426
user_055647,0.0,,
user_055648,3.217541,3.217541,3.217541
user_055649,61524.551182,123036.239578,61524.551182
user_055650,0.0,,
user_055651,20.253836,20.253836,20.253836
user_055652,70.281566,70.281566,70.281566
user_055653,0.0,,
user_055654,98.606104,98.606104,98.606104
user_055655,0.0,,
user_055657,91.851549,167.035167,100.227178
user_055658,0.0,,
user_055660,0.0,,
user_055661,18.158551,18.158551,18.158551
user_055663,85.641879,85.641879,85.641879
user_055664,0.0,,
user_055665,4.098565,4.098565,4.098565
user_055666,183.319821,346.001762,183.319821
user_055667,81.962913,81.962913,81.962913
user_055668,0.0,,
user_055669,25367.809441,75536.441061,292.787196
user_055670,0.0,,
